No,Name,Number,Email,Gender,Age,Education,Technology,Place,Mode,Skills,Experience,Current Position,Linkedin Link,Github Link,Resume
7825,Person_7825,+55-967-610-4815,person7825@example.com,Other,39,B.Sc,JavaScript,Hyderabad,On-Site,"Flask, Kubernetes, SQL",8 years,Backend Developer,https://linkedin.com/in/person7825,https://github.com/person7825,resume_7825.pdf
7826,Person_7826,+89-522-395-7350,person7826@example.com,Male,33,M.Tech,Cloud Computing,Kolkata,On-Site,"Docker, Flask, AWS",15 years,AI Engineer,https://linkedin.com/in/person7826,https://github.com/person7826,resume_7826.pdf
7827,Person_7827,+70-987-160-5131,person7827@example.com,Other,58,B.Sc,Machine Learning,Ahmedabad,On-Site,"Docker, Angular, AWS",8 years,System Analyst,https://linkedin.com/in/person7827,https://github.com/person7827,resume_7827.pdf
7828,Person_7828,+24-621-884-6477,person7828@example.com,Other,32,B.Sc,Cloud Computing,Delhi,On-Site,"Django, React, Docker",4 years,AI Engineer,https://linkedin.com/in/person7828,https://github.com/person7828,resume_7828.pdf
7829,Person_7829,+23-743-758-9410,person7829@example.com,Female,32,B.Tech,Cyber Security,Bangalore,Remote,"Flask, Angular, SQL",1 years,System Analyst,https://linkedin.com/in/person7829,https://github.com/person7829,resume_7829.pdf
7830,Person_7830,+69-221-940-1617,person7830@example.com,Female,48,B.Sc,Java,Hyderabad,Remote,"Angular, TensorFlow, Docker",1 years,Backend Developer,https://linkedin.com/in/person7830,https://github.com/person7830,resume_7830.pdf
7831,Person_7831,+51-185-972-8225,person7831@example.com,Female,57,M.Tech,Python,Mumbai,On-Site,"Kubernetes, Angular, Flask",14 years,Backend Developer,https://linkedin.com/in/person7831,https://github.com/person7831,resume_7831.pdf
7832,Person_7832,+92-147-315-2833,person7832@example.com,Other,43,M.Tech,Java,Kolkata,Remote,"Flask, Angular, Docker",12 years,Frontend Developer,https://linkedin.com/in/person7832,https://github.com/person7832,resume_7832.pdf
7833,Person_7833,+73-604-526-8440,person7833@example.com,Male,27,B.Sc,Cyber Security,Chennai,Remote,"Flask, Angular, Kubernetes",11 years,Frontend Developer,https://linkedin.com/in/person7833,https://github.com/person7833,resume_7833.pdf
7834,Person_7834,+65-569-562-6853,person7834@example.com,Other,48,B.Tech,JavaScript,Hyderabad,Remote,"AWS, Flask, Angular",3 years,AI Engineer,https://linkedin.com/in/person7834,https://github.com/person7834,resume_7834.pdf
7835,Person_7835,+19-142-435-5220,person7835@example.com,Female,26,PhD,Python,Kolkata,On-Site,"TensorFlow, Django, SQL",10 years,System Analyst,https://linkedin.com/in/person7835,https://github.com/person7835,resume_7835.pdf
7836,Person_7836,+80-486-301-6577,person7836@example.com,Other,44,B.Sc,JavaScript,Hyderabad,On-Site,"Django, AWS, React",5 years,Software Engineer,https://linkedin.com/in/person7836,https://github.com/person7836,resume_7836.pdf
7837,Person_7837,+97-173-580-4484,person7837@example.com,Female,25,M.Sc,Python,Mumbai,Hybrid,"React, TensorFlow, AWS",8 years,System Analyst,https://linkedin.com/in/person7837,https://github.com/person7837,resume_7837.pdf
7838,Person_7838,+86-559-304-7674,person7838@example.com,Male,37,B.Sc,Python,Bangalore,Remote,"Flask, Kubernetes, SQL",14 years,System Analyst,https://linkedin.com/in/person7838,https://github.com/person7838,resume_7838.pdf
7839,Person_7839,+14-343-751-8603,person7839@example.com,Female,30,B.Tech,Data Science,Bangalore,Hybrid,"Kubernetes, AWS, Flask",12 years,Frontend Developer,https://linkedin.com/in/person7839,https://github.com/person7839,resume_7839.pdf
7840,Person_7840,+38-292-357-1941,person7840@example.com,Other,39,B.Tech,Cloud Computing,Delhi,On-Site,"Angular, Docker, Kubernetes",12 years,System Analyst,https://linkedin.com/in/person7840,https://github.com/person7840,resume_7840.pdf
7841,Person_7841,+75-455-253-7285,person7841@example.com,Male,39,Diploma,Machine Learning,Bangalore,Remote,"Kubernetes, Django, React",10 years,Frontend Developer,https://linkedin.com/in/person7841,https://github.com/person7841,resume_7841.pdf
7842,Person_7842,+46-824-469-4022,person7842@example.com,Other,27,B.Sc,Machine Learning,Chennai,Hybrid,"SQL, Angular, Django",9 years,Software Engineer,https://linkedin.com/in/person7842,https://github.com/person7842,resume_7842.pdf
7843,Person_7843,+48-382-684-9417,person7843@example.com,Other,31,M.Sc,Machine Learning,Delhi,On-Site,"Django, AWS, TensorFlow",6 years,Frontend Developer,https://linkedin.com/in/person7843,https://github.com/person7843,resume_7843.pdf
7844,Person_7844,+39-545-495-5903,person7844@example.com,Other,49,M.Sc,Python,Ahmedabad,On-Site,"SQL, Flask, Angular",9 years,AI Engineer,https://linkedin.com/in/person7844,https://github.com/person7844,resume_7844.pdf
7845,Person_7845,+73-781-229-5470,person7845@example.com,Other,26,B.Tech,Machine Learning,Kolkata,On-Site,"AWS, Kubernetes, Docker",2 years,AI Engineer,https://linkedin.com/in/person7845,https://github.com/person7845,resume_7845.pdf
7846,Person_7846,+36-776-884-5597,person7846@example.com,Other,39,Diploma,Cloud Computing,Chennai,Remote,"React, AWS, Kubernetes",4 years,System Analyst,https://linkedin.com/in/person7846,https://github.com/person7846,resume_7846.pdf
7847,Person_7847,+40-415-458-8093,person7847@example.com,Female,38,M.Sc,Machine Learning,Hyderabad,On-Site,"SQL, TensorFlow, Django",8 years,System Analyst,https://linkedin.com/in/person7847,https://github.com/person7847,resume_7847.pdf
7848,Person_7848,+59-442-116-9586,person7848@example.com,Female,28,Diploma,C++,Pune,Hybrid,"Flask, React, TensorFlow",5 years,System Analyst,https://linkedin.com/in/person7848,https://github.com/person7848,resume_7848.pdf
7849,Person_7849,+61-126-779-9634,person7849@example.com,Other,32,B.Sc,C++,Delhi,Remote,"Django, Flask, AWS",13 years,System Analyst,https://linkedin.com/in/person7849,https://github.com/person7849,resume_7849.pdf
7850,Person_7850,+71-316-626-1648,person7850@example.com,Other,51,M.Sc,JavaScript,Kolkata,On-Site,"Angular, React, AWS",5 years,Data Scientist,https://linkedin.com/in/person7850,https://github.com/person7850,resume_7850.pdf
7851,Person_7851,+27-634-583-4342,person7851@example.com,Male,41,M.Tech,JavaScript,Ahmedabad,Hybrid,"React, Docker, Kubernetes",9 years,Software Engineer,https://linkedin.com/in/person7851,https://github.com/person7851,resume_7851.pdf
7852,Person_7852,+27-245-917-4461,person7852@example.com,Other,32,M.Tech,Cloud Computing,Kolkata,Hybrid,"TensorFlow, React, Angular",14 years,Software Engineer,https://linkedin.com/in/person7852,https://github.com/person7852,resume_7852.pdf
7853,Person_7853,+56-513-913-9382,person7853@example.com,Male,49,Diploma,Python,Hyderabad,Remote,"Flask, AWS, Angular",7 years,Backend Developer,https://linkedin.com/in/person7853,https://github.com/person7853,resume_7853.pdf
7854,Person_7854,+73-823-599-7031,person7854@example.com,Male,52,PhD,JavaScript,Hyderabad,Hybrid,"SQL, Kubernetes, React",9 years,System Analyst,https://linkedin.com/in/person7854,https://github.com/person7854,resume_7854.pdf
7855,Person_7855,+20-135-704-1163,person7855@example.com,Male,59,PhD,C++,Kolkata,Remote,"SQL, Kubernetes, TensorFlow",3 years,Frontend Developer,https://linkedin.com/in/person7855,https://github.com/person7855,resume_7855.pdf
7856,Person_7856,+59-364-300-2849,person7856@example.com,Male,24,B.Tech,Java,Hyderabad,Hybrid,"TensorFlow, Docker, React",10 years,AI Engineer,https://linkedin.com/in/person7856,https://github.com/person7856,resume_7856.pdf
7857,Person_7857,+73-144-279-3769,person7857@example.com,Male,25,M.Tech,Data Science,Delhi,Hybrid,"Docker, Kubernetes, Flask",1 years,Data Scientist,https://linkedin.com/in/person7857,https://github.com/person7857,resume_7857.pdf
7858,Person_7858,+78-347-992-7582,person7858@example.com,Male,27,PhD,Machine Learning,Mumbai,Remote,"Django, Flask, Angular",3 years,Backend Developer,https://linkedin.com/in/person7858,https://github.com/person7858,resume_7858.pdf
7859,Person_7859,+69-537-245-9128,person7859@example.com,Male,60,M.Tech,Data Science,Mumbai,Remote,"AWS, Flask, SQL",12 years,System Analyst,https://linkedin.com/in/person7859,https://github.com/person7859,resume_7859.pdf
7860,Person_7860,+25-953-445-5456,person7860@example.com,Other,28,M.Tech,Data Science,Mumbai,Hybrid,"Flask, SQL, TensorFlow",14 years,System Analyst,https://linkedin.com/in/person7860,https://github.com/person7860,resume_7860.pdf
7861,Person_7861,+13-899-924-7956,person7861@example.com,Female,39,PhD,Python,Mumbai,On-Site,"Docker, TensorFlow, Angular",2 years,Backend Developer,https://linkedin.com/in/person7861,https://github.com/person7861,resume_7861.pdf
7862,Person_7862,+15-228-411-9912,person7862@example.com,Other,40,M.Tech,Python,Pune,On-Site,"Flask, Angular, Django",12 years,System Analyst,https://linkedin.com/in/person7862,https://github.com/person7862,resume_7862.pdf
7863,Person_7863,+16-823-642-3459,person7863@example.com,Other,27,M.Tech,Data Science,Ahmedabad,On-Site,"AWS, Angular, Docker",12 years,Data Scientist,https://linkedin.com/in/person7863,https://github.com/person7863,resume_7863.pdf
7864,Person_7864,+2-207-643-5234,person7864@example.com,Male,51,B.Sc,C++,Chennai,Remote,"AWS, Kubernetes, Django",14 years,Backend Developer,https://linkedin.com/in/person7864,https://github.com/person7864,resume_7864.pdf
7865,Person_7865,+41-875-702-7780,person7865@example.com,Other,40,PhD,JavaScript,Pune,Hybrid,"Docker, TensorFlow, React",3 years,System Analyst,https://linkedin.com/in/person7865,https://github.com/person7865,resume_7865.pdf
7866,Person_7866,+33-168-294-3597,person7866@example.com,Male,45,M.Sc,C++,Kolkata,Hybrid,"Docker, Angular, AWS",14 years,Backend Developer,https://linkedin.com/in/person7866,https://github.com/person7866,resume_7866.pdf
7867,Person_7867,+90-161-991-4717,person7867@example.com,Other,59,B.Sc,Python,Chennai,Hybrid,"Kubernetes, TensorFlow, Docker",6 years,AI Engineer,https://linkedin.com/in/person7867,https://github.com/person7867,resume_7867.pdf
7868,Person_7868,+5-827-167-3553,person7868@example.com,Other,34,PhD,JavaScript,Kolkata,Hybrid,"Docker, AWS, TensorFlow",0 years,Frontend Developer,https://linkedin.com/in/person7868,https://github.com/person7868,resume_7868.pdf
7869,Person_7869,+78-803-319-8275,person7869@example.com,Male,43,B.Tech,Machine Learning,Hyderabad,Hybrid,"AWS, TensorFlow, Docker",13 years,Backend Developer,https://linkedin.com/in/person7869,https://github.com/person7869,resume_7869.pdf
7870,Person_7870,+10-122-570-1090,person7870@example.com,Female,56,M.Tech,Python,Delhi,Remote,"React, Django, Docker",4 years,Frontend Developer,https://linkedin.com/in/person7870,https://github.com/person7870,resume_7870.pdf
7871,Person_7871,+21-187-645-3201,person7871@example.com,Male,58,M.Tech,Cyber Security,Hyderabad,Hybrid,"Angular, Kubernetes, Flask",14 years,Data Scientist,https://linkedin.com/in/person7871,https://github.com/person7871,resume_7871.pdf
7872,Person_7872,+2-815-584-5002,person7872@example.com,Female,42,M.Sc,JavaScript,Kolkata,On-Site,"Docker, AWS, Kubernetes",13 years,Backend Developer,https://linkedin.com/in/person7872,https://github.com/person7872,resume_7872.pdf
7873,Person_7873,+76-556-313-1110,person7873@example.com,Male,48,B.Tech,Cyber Security,Ahmedabad,Hybrid,"Kubernetes, Angular, Django",0 years,Data Scientist,https://linkedin.com/in/person7873,https://github.com/person7873,resume_7873.pdf
7874,Person_7874,+14-264-296-6173,person7874@example.com,Male,59,M.Tech,Java,Chennai,Remote,"Angular, SQL, Django",1 years,Frontend Developer,https://linkedin.com/in/person7874,https://github.com/person7874,resume_7874.pdf
7875,Person_7875,+98-740-485-3331,person7875@example.com,Male,56,B.Tech,Data Science,Bangalore,Hybrid,"AWS, Flask, React",10 years,Frontend Developer,https://linkedin.com/in/person7875,https://github.com/person7875,resume_7875.pdf
7876,Person_7876,+65-138-149-1214,person7876@example.com,Male,56,B.Tech,Data Science,Kolkata,On-Site,"Kubernetes, Angular, Flask",3 years,Data Scientist,https://linkedin.com/in/person7876,https://github.com/person7876,resume_7876.pdf
7877,Person_7877,+97-845-168-8670,person7877@example.com,Other,59,M.Sc,Data Science,Kolkata,Hybrid,"TensorFlow, React, Django",3 years,System Analyst,https://linkedin.com/in/person7877,https://github.com/person7877,resume_7877.pdf
7878,Person_7878,+10-322-224-9354,person7878@example.com,Male,28,B.Tech,Data Science,Chennai,Hybrid,"Angular, TensorFlow, AWS",13 years,Frontend Developer,https://linkedin.com/in/person7878,https://github.com/person7878,resume_7878.pdf
7879,Person_7879,+9-269-659-8401,person7879@example.com,Other,58,M.Tech,Data Science,Ahmedabad,Remote,"SQL, AWS, TensorFlow",2 years,Software Engineer,https://linkedin.com/in/person7879,https://github.com/person7879,resume_7879.pdf
7880,Person_7880,+38-537-757-6612,person7880@example.com,Female,20,B.Sc,Cloud Computing,Kolkata,Remote,"Flask, SQL, React",8 years,Frontend Developer,https://linkedin.com/in/person7880,https://github.com/person7880,resume_7880.pdf
7881,Person_7881,+28-521-986-9245,person7881@example.com,Other,37,B.Sc,C++,Chennai,Hybrid,"TensorFlow, Docker, Django",12 years,System Analyst,https://linkedin.com/in/person7881,https://github.com/person7881,resume_7881.pdf
7882,Person_7882,+87-310-657-8401,person7882@example.com,Other,48,Diploma,Cloud Computing,Pune,Hybrid,"Docker, AWS, React",9 years,Software Engineer,https://linkedin.com/in/person7882,https://github.com/person7882,resume_7882.pdf
7883,Person_7883,+69-438-979-6636,person7883@example.com,Female,60,B.Sc,Machine Learning,Chennai,On-Site,"AWS, SQL, React",14 years,Backend Developer,https://linkedin.com/in/person7883,https://github.com/person7883,resume_7883.pdf
7884,Person_7884,+88-631-652-3478,person7884@example.com,Female,57,Diploma,Cyber Security,Mumbai,Remote,"AWS, Kubernetes, Django",13 years,Data Scientist,https://linkedin.com/in/person7884,https://github.com/person7884,resume_7884.pdf
7885,Person_7885,+42-625-377-9300,person7885@example.com,Female,36,M.Sc,JavaScript,Kolkata,Hybrid,"SQL, React, Kubernetes",5 years,System Analyst,https://linkedin.com/in/person7885,https://github.com/person7885,resume_7885.pdf
7886,Person_7886,+5-622-467-8258,person7886@example.com,Female,28,M.Sc,C++,Pune,Hybrid,"Angular, Django, TensorFlow",3 years,Data Scientist,https://linkedin.com/in/person7886,https://github.com/person7886,resume_7886.pdf
7887,Person_7887,+51-432-300-1234,person7887@example.com,Other,45,B.Tech,Java,Delhi,Remote,"SQL, Kubernetes, TensorFlow",6 years,Backend Developer,https://linkedin.com/in/person7887,https://github.com/person7887,resume_7887.pdf
7888,Person_7888,+85-399-508-7081,person7888@example.com,Other,36,M.Sc,Data Science,Ahmedabad,Hybrid,"AWS, Angular, Django",3 years,Data Scientist,https://linkedin.com/in/person7888,https://github.com/person7888,resume_7888.pdf
7889,Person_7889,+41-866-191-6391,person7889@example.com,Other,30,M.Tech,Machine Learning,Chennai,Remote,"SQL, Flask, AWS",10 years,Software Engineer,https://linkedin.com/in/person7889,https://github.com/person7889,resume_7889.pdf
7890,Person_7890,+41-938-395-4399,person7890@example.com,Male,41,B.Sc,Cloud Computing,Chennai,Hybrid,"AWS, TensorFlow, Angular",9 years,AI Engineer,https://linkedin.com/in/person7890,https://github.com/person7890,resume_7890.pdf
7891,Person_7891,+28-659-527-5892,person7891@example.com,Male,23,M.Sc,C++,Pune,On-Site,"Kubernetes, Docker, AWS",0 years,System Analyst,https://linkedin.com/in/person7891,https://github.com/person7891,resume_7891.pdf
7892,Person_7892,+56-754-689-1988,person7892@example.com,Other,49,PhD,JavaScript,Delhi,Remote,"Django, AWS, React",15 years,Software Engineer,https://linkedin.com/in/person7892,https://github.com/person7892,resume_7892.pdf
7893,Person_7893,+20-983-823-4607,person7893@example.com,Female,54,PhD,Python,Hyderabad,Remote,"TensorFlow, Flask, Angular",15 years,AI Engineer,https://linkedin.com/in/person7893,https://github.com/person7893,resume_7893.pdf
7894,Person_7894,+56-448-456-8410,person7894@example.com,Male,40,PhD,Java,Kolkata,On-Site,"React, Django, TensorFlow",9 years,Frontend Developer,https://linkedin.com/in/person7894,https://github.com/person7894,resume_7894.pdf
7895,Person_7895,+32-491-264-7071,person7895@example.com,Other,45,B.Tech,Data Science,Mumbai,Remote,"Flask, AWS, TensorFlow",4 years,Data Scientist,https://linkedin.com/in/person7895,https://github.com/person7895,resume_7895.pdf
7896,Person_7896,+7-141-419-8550,person7896@example.com,Male,42,PhD,JavaScript,Pune,Hybrid,"Django, React, Kubernetes",6 years,System Analyst,https://linkedin.com/in/person7896,https://github.com/person7896,resume_7896.pdf
7897,Person_7897,+69-796-868-9085,person7897@example.com,Other,31,B.Sc,Data Science,Chennai,Hybrid,"Kubernetes, SQL, Django",7 years,Software Engineer,https://linkedin.com/in/person7897,https://github.com/person7897,resume_7897.pdf
7898,Person_7898,+2-472-171-8934,person7898@example.com,Female,20,B.Tech,JavaScript,Mumbai,Hybrid,"AWS, SQL, React",9 years,Software Engineer,https://linkedin.com/in/person7898,https://github.com/person7898,resume_7898.pdf
7899,Person_7899,+1-577-943-4452,person7899@example.com,Other,36,M.Tech,Cloud Computing,Delhi,Remote,"Kubernetes, TensorFlow, Angular",7 years,Software Engineer,https://linkedin.com/in/person7899,https://github.com/person7899,resume_7899.pdf
